,OPERATION_ID,ACTIVITY_ID,SECTION_ID,NON_COMPLIANCE_ID,STANDARD_NUMBER_DESCRIPTION,STANDARD_RISK_LEVEL,CORRECTED_AT_INSPECTION,CORRECTED_DATE,DATE_CORRECTION_VERIFIED,NARRATIVE,TECHNICAL_ASSISTANCE_GIVEN,OPERATION_TYPE,OPERATION_NUMBER,OPERATION_NAME,PROGRAMS_PROVIDED,LOCATION_ADDRESS,MAILING_ADDRESS,PHONE_NUMBER,COUNTY,WEBSITE_ADDRESS,ADMINISTRATOR_DIRECTOR_NAME,TYPE_OF_ISSUANCE,ISSUANCE_DATE,CONDITIONS_ON_PERMIT,ACCEPTS_CHILD_CARE_SUBSIDIES,HOURS_OF_OPERATION,DAYS_OF_OPERATION,OTHER_SCHEDULE_INFORMATION,TOTAL_CAPACITY,OPEN_FOSTER_HOMES,OPEN_BRANCH_OFFICES,LICENSED_TO_SERVE_AGES,CORRECTIVE_ACTION,ADVERSE_ACTION,TEMPORARILY_CLOSED,PROGRAMMATIC_SERVICES,TREATMENT_SERVICES,DEFICIENCY_HIGH,DEFICIENCY_MEDIUM_HIGH,DEFICIENCY_MEDIUM,DEFICIENCY_MEDIUM_LOW,DEFICIENCY_LOW,TOTAL_INSPECTIONS,TOTAL_ASSESSMENTS,TOTAL_REPORTS,TOTAL_SELF_REPORTS,Location_address_geo,email_address,ACTIVITY_DATE,ACTIVITY_TYPE,SELF_REPORT,VIOLATION_FOUND,potential_injury
26,869931,428372590,1881092428,1270024953,746.901(2) - Required Personnel Records- Meets Requirements,Medium,N,09/25/2017 12:00:00 AM,09/25/2017 12:00:00 AM,Two of Four personnel records reviewed were missing Documentation showing how the employee meets the minimum age and education qualifications.,NO,Licensed Center,1316766,Beautiful Minds Learning Center,"Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School",100 OBLATE  SAN JUAN TX- 78589,100 OBLATE ST  SAN JUAN TX- 78589,9567024040.0,HIDALGO,,Benilde  Leija,Full Permit,11/21/2011,NO,Y,07:15 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,58.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,7,11,0,0,3,0,0,0,"100 OBLATE SAN JUAN TX- 78589
(24.960277, -80.58598)",,09/22/2017 01:01:00 PM,INSPECTION,,Yes,False
27,869931,428372590,1881092428,1270057827,746.603(a)(4) - Children's Records - Immunizations,Medium,N,09/26/2017 12:00:00 AM,09/25/2017 12:00:00 AM,One of six children's records reviewed was missing the child's immunization information.,NO,Licensed Center,1316766,Beautiful Minds Learning Center,"Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School",100 OBLATE  SAN JUAN TX- 78589,100 OBLATE ST  SAN JUAN TX- 78589,9567024040.0,HIDALGO,,Benilde  Leija,Full Permit,11/21/2011,NO,Y,07:15 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,58.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,7,11,0,0,3,0,0,0,"100 OBLATE SAN JUAN TX- 78589
(24.960277, -80.58598)",,09/22/2017 01:01:00 PM,INSPECTION,,Yes,False
28,869931,428372590,1881092429,1269992647,"746.1303(b)(4) - Orientation-Handling, storage and disposing of hazardous materials",Medium,N,09/29/2017 12:00:00 AM,09/26/2017 12:00:00 AM,"The operation's orientation did not include information on Handling, storing, and disposing of hazardous materials including compliance with ?746.3425 of this title (relating to Must caregivers wear gloves when handling blood or bodily fluids containing blood?).",NO,Licensed Center,1316766,Beautiful Minds Learning Center,"Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School",100 OBLATE  SAN JUAN TX- 78589,100 OBLATE ST  SAN JUAN TX- 78589,9567024040.0,HIDALGO,,Benilde  Leija,Full Permit,11/21/2011,NO,Y,07:15 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,58.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,7,11,0,0,3,0,0,0,"100 OBLATE SAN JUAN TX- 78589
(24.960277, -80.58598)",,09/22/2017 01:01:00 PM,INSPECTION,,Yes,False
29,869931,428372590,1881092429,1270090555,746.1311(e) - Director Annual Training - Caring for children under 24 months,Medium High,N,09/29/2017 12:00:00 AM,09/25/2017 12:00:00 AM,The director was missing annual training on the following topic: Understanding and using safe sleep practices.,NO,Licensed Center,1316766,Beautiful Minds Learning Center,"Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School",100 OBLATE  SAN JUAN TX- 78589,100 OBLATE ST  SAN JUAN TX- 78589,9567024040.0,HIDALGO,,Benilde  Leija,Full Permit,11/21/2011,NO,Y,07:15 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,58.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,7,11,0,0,3,0,0,0,"100 OBLATE SAN JUAN TX- 78589
(24.960277, -80.58598)",,09/22/2017 01:01:00 PM,INSPECTION,,Yes,False
30,869931,428372590,1881092429,1270057826,746.1309(e) - Documented Annual Training -  Caregivers of Children Under 24 Months Required,Medium High,N,09/29/2017 12:00:00 AM,09/25/2017 12:00:00 AM,A caregiver whom provides care for children younger than 24 months of age was missing training on the topic that covers Understanding and using safe sleep practices.,NO,Licensed Center,1316766,Beautiful Minds Learning Center,"Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School",100 OBLATE  SAN JUAN TX- 78589,100 OBLATE ST  SAN JUAN TX- 78589,9567024040.0,HIDALGO,,Benilde  Leija,Full Permit,11/21/2011,NO,Y,07:15 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,58.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,7,11,0,0,3,0,0,0,"100 OBLATE SAN JUAN TX- 78589
(24.960277, -80.58598)",,09/22/2017 01:01:00 PM,INSPECTION,,Yes,False
31,869931,428372590,1881092428,1269862035,746.603(a)(3) - Children's Records - Health Statement,Medium,N,09/26/2017 12:00:00 AM,10/25/2017 12:00:00 AM,One of six children's records reviewed was a statement of the child's health from a health-care professional.,NO,Licensed Center,1316766,Beautiful Minds Learning Center,"Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School",100 OBLATE  SAN JUAN TX- 78589,100 OBLATE ST  SAN JUAN TX- 78589,9567024040.0,HIDALGO,,Benilde  Leija,Full Permit,11/21/2011,NO,Y,07:15 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,58.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,7,11,0,0,3,0,0,0,"100 OBLATE SAN JUAN TX- 78589
(24.960277, -80.58598)",,09/22/2017 01:01:00 PM,INSPECTION,,Yes,False
32,869931,428372590,1881092430,1270024952,746.2207(c)(2) - Use of TV/Video- Age-appropriate,Medium,Y,09/22/2017 12:00:00 AM,,An 11 year old child was observed using an application on a cell phone that was not age appropriate during nap/quiet time. The child was observed on instagram and as per the instagram website Instagram requires everyone to be at least 13 years old before they can create an account.          Note: This was CORRECTED during the inspection as the electronic was removed and child was encouraged to participate on an activity with a group of children.,NO,Licensed Center,1316766,Beautiful Minds Learning Center,"Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School",100 OBLATE  SAN JUAN TX- 78589,100 OBLATE ST  SAN JUAN TX- 78589,9567024040.0,HIDALGO,,Benilde  Leija,Full Permit,11/21/2011,NO,Y,07:15 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,58.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,7,11,0,0,3,0,0,0,"100 OBLATE SAN JUAN TX- 78589
(24.960277, -80.58598)",,09/22/2017 01:01:00 PM,INSPECTION,,Yes,False
33,869931,428372590,1881092429,1270024954,746.1309(f) - Documented Annual Training- Required Content,Medium,N,10/06/2017 12:00:00 AM,10/20/2017 12:00:00 AM,"Two caregivers were missing training on the following topics: (1) Emergency preparedness; (2) Preventing the spread of communicable diseases, including immunizations; (3) Administering medication, if applicable, including compliance with ?746.3803 of this title (relating to What authorization must I obtain before administering a medication to a child in my care?); (4) Preventing and controlling and responding to emergencies due to food or an allergic reaction; (5) Understanding building and physical premises safety, including identification and protection from hazards that can cause bodily injury such as electric hazards, bodies of water, and vehicular traffic; and (6) Handling, storing, and disposing of hazardous materials including compliance with ?746.3425 of this title (relating to Must caregivers wear gloves when handling blood or bodily fluids containing blood?).",YES,Licensed Center,1316766,Beautiful Minds Learning Center,"Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School",100 OBLATE  SAN JUAN TX- 78589,100 OBLATE ST  SAN JUAN TX- 78589,9567024040.0,HIDALGO,,Benilde  Leija,Full Permit,11/21/2011,NO,Y,07:15 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,58.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,7,11,0,0,3,0,0,0,"100 OBLATE SAN JUAN TX- 78589
(24.960277, -80.58598)",,09/22/2017 01:01:00 PM,INSPECTION,,Yes,True
34,869931,428372590,1881092429,1269992648,746.1303(b)(3) - Orientation-Building and physical safety,Medium,N,09/29/2017 12:00:00 AM,09/26/2017 12:00:00 AM,"The operation's orientation did not include understanding building and physical premises safety, including identification and protection from hazards that can cause bodily injury such as electric hazards, bodies of water, and vehicular traffic.",NO,Licensed Center,1316766,Beautiful Minds Learning Center,"Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School",100 OBLATE  SAN JUAN TX- 78589,100 OBLATE ST  SAN JUAN TX- 78589,9567024040.0,HIDALGO,,Benilde  Leija,Full Permit,11/21/2011,NO,Y,07:15 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,58.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,7,11,0,0,3,0,0,0,"100 OBLATE SAN JUAN TX- 78589
(24.960277, -80.58598)",,09/22/2017 01:01:00 PM,INSPECTION,,Yes,True
35,869931,428372590,1881092429,1269959989,746.1303(b)(2) - Orientation-Prevention & responding to allergic reactions,Medium,N,09/29/2017 12:00:00 AM,09/26/2017 12:00:00 AM,The operation's orientation did not include preventing and responding to emergencies due to food or an allergic reaction,NO,Licensed Center,1316766,Beautiful Minds Learning Center,"Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School",100 OBLATE  SAN JUAN TX- 78589,100 OBLATE ST  SAN JUAN TX- 78589,9567024040.0,HIDALGO,,Benilde  Leija,Full Permit,11/21/2011,NO,Y,07:15 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,58.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,7,11,0,0,3,0,0,0,"100 OBLATE SAN JUAN TX- 78589
(24.960277, -80.58598)",,09/22/2017 01:01:00 PM,INSPECTION,,Yes,False
36,869931,428372590,1881092428,1270057828,746.605(7) - Required Admission Information - Release Information,High,N,09/22/2017 12:00:00 AM,09/25/2017 12:00:00 AM,One of six children's records reviewed was missing the telephone numbers of persons other than a parent to whom the child may be released.,NO,Licensed Center,1316766,Beautiful Minds Learning Center,"Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School",100 OBLATE  SAN JUAN TX- 78589,100 OBLATE ST  SAN JUAN TX- 78589,9567024040.0,HIDALGO,,Benilde  Leija,Full Permit,11/21/2011,NO,Y,07:15 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,58.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,7,11,0,0,3,0,0,0,"100 OBLATE SAN JUAN TX- 78589
(24.960277, -80.58598)",,09/22/2017 01:01:00 PM,INSPECTION,,Yes,False
37,869931,428372590,1881092429,1269927460,"746.1311(d) - Director Annual Training -Required 1 hour in prevention, recognition and reporting of child abuse",Medium High,N,09/29/2017 12:00:00 AM,09/25/2017 12:00:00 AM,"The director was missing one clock hour of the annual training hours on prevention, recognition, and reporting of child abuse and neglect.",NO,Licensed Center,1316766,Beautiful Minds Learning Center,"Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School",100 OBLATE  SAN JUAN TX- 78589,100 OBLATE ST  SAN JUAN TX- 78589,9567024040.0,HIDALGO,,Benilde  Leija,Full Permit,11/21/2011,NO,Y,07:15 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,58.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,7,11,0,0,3,0,0,0,"100 OBLATE SAN JUAN TX- 78589
(24.960277, -80.58598)",,09/22/2017 01:01:00 PM,INSPECTION,,Yes,False
38,869931,428372590,1881092429,1269862034,746.1311(f) - Director Annual Training - Additional required topics,Medium,N,10/06/2017 12:00:00 AM,09/25/2017 12:00:00 AM,"The director was missing annual training on the following topics: (1) Emergency preparedness; (2) Preventing and controlling the spread of communicable diseases, including immunizations; (3) Administering medication, if applicable, including compliance with ?746.3803 of this title (relating to What authorization must I obtain before administering a medication to a child in my care?); (4) Preventing and responding to emergencies due to food or an allergic reaction; (5) Understanding building and physical premises safety, including identification and protection from hazards that can cause bodily injury such as electric hazards, bodies of water, and vehicular traffic; and (6) Handling, storing, and disposing of hazardous materials including compliance with ?746.3425 of this title (relating to Must caregivers wear gloves when handling blood or bodily fluids containing blood?).",NO,Licensed Center,1316766,Beautiful Minds Learning Center,"Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School",100 OBLATE  SAN JUAN TX- 78589,100 OBLATE ST  SAN JUAN TX- 78589,9567024040.0,HIDALGO,,Benilde  Leija,Full Permit,11/21/2011,NO,Y,07:15 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,58.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,7,11,0,0,3,0,0,0,"100 OBLATE SAN JUAN TX- 78589
(24.960277, -80.58598)",,09/22/2017 01:01:00 PM,INSPECTION,,Yes,True
39,869931,428372590,1881092429,1269992649,"746.1309(d) - Documented Annual Training - 1 hour in Prevention, Recognition and Reporting of child abuse and neglect",Medium,N,09/29/2017 12:00:00 AM,10/19/2017 12:00:00 AM,"A caregiver was missing one clock hour of the annual training hours on prevention, recognition, and reporting of child abuse and neglect.",NO,Licensed Center,1316766,Beautiful Minds Learning Center,"Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School",100 OBLATE  SAN JUAN TX- 78589,100 OBLATE ST  SAN JUAN TX- 78589,9567024040.0,HIDALGO,,Benilde  Leija,Full Permit,11/21/2011,NO,Y,07:15 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,58.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,7,11,0,0,3,0,0,0,"100 OBLATE SAN JUAN TX- 78589
(24.960277, -80.58598)",,09/22/2017 01:01:00 PM,INSPECTION,,Yes,False
40,95054,428411722,1881359163,1270097735,746.4605(b)(2) - Equipment Prohibited for Younger Than 4 Yrs- Horizontal Ladders,Medium High,N,08/02/2017 12:00:00 AM,08/08/2017 12:00:00 AM,"This standard was evaluated as part of an investigation. One of the preK teachers stated that the prek children, ages 4 and 5, are allowed to play on the play structure that is 7 feet tall and has horizontal bars on it.",YES,Licensed Center,53391,Methodist Childrens Center of Athens First United Methodist,"After School Care,Transportation to/from School ,Field Trips",225 LOVERS LN  ATHENS TX- 75751 2912,PO BOX 911  ATHENS TX- 75751 0911,9036758664.0,HENDERSON,,Nancy  Ward,Full Permit,12/24/1986,NO,Y,06:45 AM-05:45 PM,"Mon,Tue,Wed,Thu,Fri",,180.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,17,5,6,0,1,26,0,7,9,"225 LOVERS LN ATHENS TX- 75751 2912
(39.172759, -123.215836)",mccenter@suddenlinkmail.com,07/28/2017 04:50:00 PM,REPORT,Y,Yes,False
41,95054,428411722,1881359163,1270097740,746.4907(a)(1) - Installation and Maintenance of Loose-fill Surfacing - Six Inches if Equipment 5 Ft or Less,Medium High,N,08/31/2017 12:00:00 AM,09/13/2017 12:00:00 AM,The loose fill in the use zone of the monkey bar structure is less than 9 inches. The structure is 7 feet tall.  The loose fill under the other equipment that requires 6 inches of loose fill is anywhere from 1 inch to 3 inches deep.,NO,Licensed Center,53391,Methodist Childrens Center of Athens First United Methodist,"After School Care,Transportation to/from School ,Field Trips",225 LOVERS LN  ATHENS TX- 75751 2912,PO BOX 911  ATHENS TX- 75751 0911,9036758664.0,HENDERSON,,Nancy  Ward,Full Permit,12/24/1986,NO,Y,06:45 AM-05:45 PM,"Mon,Tue,Wed,Thu,Fri",,180.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,17,5,6,0,1,26,0,7,9,"225 LOVERS LN ATHENS TX- 75751 2912
(39.172759, -123.215836)",mccenter@suddenlinkmail.com,07/28/2017 04:50:00 PM,REPORT,Y,Yes,False
42,95054,428411722,1881359163,1270097738,746.1203(4) - Responsibilities of Caregivers- Supervision of Children,High,N,08/08/2017 12:00:00 AM,08/15/2017 12:00:00 AM,"A teacher was aware that children were using playground equipment in an unsafe and unintended way and did not intervene, which resulted in a child being injured.",NO,Licensed Center,53391,Methodist Childrens Center of Athens First United Methodist,"After School Care,Transportation to/from School ,Field Trips",225 LOVERS LN  ATHENS TX- 75751 2912,PO BOX 911  ATHENS TX- 75751 0911,9036758664.0,HENDERSON,,Nancy  Ward,Full Permit,12/24/1986,NO,Y,06:45 AM-05:45 PM,"Mon,Tue,Wed,Thu,Fri",,180.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,17,5,6,0,1,26,0,7,9,"225 LOVERS LN ATHENS TX- 75751 2912
(39.172759, -123.215836)",mccenter@suddenlinkmail.com,07/28/2017 04:50:00 PM,REPORT,Y,Yes,True
43,95054,428411720,1881359161,1270097729,"746.1201(1) - Responsibilities of Employees and Caregivers -Demonstrate Competency, Good Judgment, Self-control",High,N,05/02/2017 12:00:00 AM,05/15/2017 12:00:00 AM,A child was holding hands with an employee and  the child fell down and did not want to walk.  The employee kept walking while holding the child's hand resulting in the child being drug across the floor and down the hall. No injuries occurred.,NO,Licensed Center,53391,Methodist Childrens Center of Athens First United Methodist,"After School Care,Transportation to/from School ,Field Trips",225 LOVERS LN  ATHENS TX- 75751 2912,PO BOX 911  ATHENS TX- 75751 0911,9036758664.0,HENDERSON,,Nancy  Ward,Full Permit,12/24/1986,NO,Y,06:45 AM-05:45 PM,"Mon,Tue,Wed,Thu,Fri",,180.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,17,5,6,0,1,26,0,7,9,"225 LOVERS LN ATHENS TX- 75751 2912
(39.172759, -123.215836)",mccenter@suddenlinkmail.com,03/06/2017 08:59:00 AM,REPORT,Y,Yes,True
44,94401,428411359,1881358806,1270096019,746.305(a)(2) - Report Child Injury Requiring Medical Treatment,Medium High,Y,03/16/2016 12:00:00 AM,,"The center failed to contact Licensing, when a child was injured, and received medical attention.      Note:  An intake report was created during the time of inspection.",YES,Licensed Center,25681,Central Christian Child Development Center,"After School Care,Transportation to/from School ,Field Trips",720 N MAIN AVE  SAN ANTONIO TX- 78205 1106,720 N MAIN AVE  SAN ANTONIO TX- 78205 1106,2102269672.0,BEXAR,cccsa.org,Kathryn Airheart,Full Permit,08/11/1987,NO,Y,06:30 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,117.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,5,2,0,0,7,0,2,2,"720 N MAIN AVE SAN ANTONIO TX- 78205 1106
(37.128319, -93.480176)",childcare@cccsa.org,03/14/2016 10:04:00 AM,REPORT,N,Yes,True
45,94401,428411359,1881358806,1270096024,746.707 - Incident/Illness Report Form Shared with Parent,Medium,Y,03/16/2016 12:00:00 AM,,The center did not get parent's signature on the incident report.      Note:  Corrected; child no longer attends the center.,YES,Licensed Center,25681,Central Christian Child Development Center,"After School Care,Transportation to/from School ,Field Trips",720 N MAIN AVE  SAN ANTONIO TX- 78205 1106,720 N MAIN AVE  SAN ANTONIO TX- 78205 1106,2102269672.0,BEXAR,cccsa.org,Kathryn Airheart,Full Permit,08/11/1987,NO,Y,06:30 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,117.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,5,2,0,0,7,0,2,2,"720 N MAIN AVE SAN ANTONIO TX- 78205 1106
(37.128319, -93.480176)",childcare@cccsa.org,03/14/2016 10:04:00 AM,REPORT,N,Yes,False
46,94401,428411359,1881358806,1270096022,746.701(1) - Licensing Incident/Illness Report Form - Injuries Requiring Medical Attention,Medium,Y,03/16/2016 12:00:00 AM,,"The incident report received during the time of inspection did not contain all the information as required for incident report.   The incident report lacked parent's information,  time parents were informed, and doctor information.      Note:  This was corrected; when director was given the Licensing Incident Report, and completed the report.",YES,Licensed Center,25681,Central Christian Child Development Center,"After School Care,Transportation to/from School ,Field Trips",720 N MAIN AVE  SAN ANTONIO TX- 78205 1106,720 N MAIN AVE  SAN ANTONIO TX- 78205 1106,2102269672.0,BEXAR,cccsa.org,Kathryn Airheart,Full Permit,08/11/1987,NO,Y,06:30 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,117.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,5,2,0,0,7,0,2,2,"720 N MAIN AVE SAN ANTONIO TX- 78205 1106
(37.128319, -93.480176)",childcare@cccsa.org,03/14/2016 10:04:00 AM,REPORT,N,Yes,True
47,217209,428345683,1880956102,1269840763,747.623(a) - Immunization Records,Medium High,N,07/14/2016 12:00:00 AM,07/25/2016 12:00:00 AM,Two children present during inspection does not have immunization records to view.,NO,Registered Child-Care Home,823303,KWOK-YING  WONG,,15318 TRUSLOW POINT LN  SUGAR LAND TX- 77478 4181,5206 AUTUMN ROSE LN  SUGAR LAND TX- 77479 3360,8329994826.0,FORT BEND,,,Registered,01/02/2003,YES,N,08:00 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,1,7,1,0,0,3,0,0,0,"15318 TRUSLOW POINT LN SUGAR LAND TX- 77478 4181
(29.600036, -95.609137)",,07/07/2016 09:45:00 AM,INSPECTION,,Yes,False
48,217209,428345683,1880956100,1270036508,"747.3501(3) - Safety - Air Conditioners, Fans, Heaters Safeguarded",Medium High,N,07/14/2016 12:00:00 AM,07/25/2016 12:00:00 AM,The air conditioner in the backyard does not have a safeguard to protect children from injuries.,YES,Registered Child-Care Home,823303,KWOK-YING  WONG,,15318 TRUSLOW POINT LN  SUGAR LAND TX- 77478 4181,5206 AUTUMN ROSE LN  SUGAR LAND TX- 77479 3360,8329994826.0,FORT BEND,,,Registered,01/02/2003,YES,N,08:00 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,1,7,1,0,0,3,0,0,0,"15318 TRUSLOW POINT LN SUGAR LAND TX- 77478 4181
(29.600036, -95.609137)",,07/07/2016 09:45:00 AM,INSPECTION,,Yes,True
